Item_id,Location1,Location2,room_size,area,current_floor,total_from,building_type,repair_status,bill_of_sale,price (AZN)
5041315,abseron,Masazır q.,3,120,4,6,new,Yes,No,130000
4931055,abseron,Masazır q.,2,35,1,6,new,Yes,No,57500
5041277,abseron,Masazır q.,3,60,1,6,new,Yes,Yes,76000
5041275,abseron,Mehdiabad q.,2,53,6,6,new,Yes,Yes,74000
5021189,abseron,Masazır q.,2,35,1,6,new,Yes,Yes,55500
5041197,abseron,Abşeron r.,2,45,3,7,new,Yes,No,68000
4178348,abseron,Masazır q.,3,74,8,9,new,Yes,Yes,82000
5041139,abseron,Masazır q.,2,42,5,6,new,Yes,Yes,58800
5040985,abseron,Masazır q.,2,58,2,7,new,Yes,Yes,81000
4966488,abseron,Masazır q.,2,62.5,6,16,new,No,Yes,78125
4966663,abseron,Masazır q.,2,63,7,16,new,No,Yes,78750
5040739,abseron,Masazır q.,2,70,2,7,new,Yes,Yes,88000
5040663,abseron,Masazır q.,2,65,7,10,new,No,Yes,81500
4970306,abseron,Masazır q.,1,52,1,16,new,Yes,Yes,54000
4864730,abseron,Masazır q.,2,70,6,6,new,Yes,Yes,67900
5040302,abseron,Masazır q.,2,42,5,6,new,Yes,No,58800
4918736,abseron,Masazır q.,3,58,6,7,new,Yes,Yes,67000
4939786,abseron,Masazır q.,2,44,6,6,new,Yes,Yes,53500
4833268,abseron,Masazır q.,1,42,4,10,new,Yes,Yes,65000
4821972,abseron,Masazır q.,1,54,4,6,new,No,No,55500
4822761,abseron,Masazır q.,2,51,3,6,new,Yes,Yes,67000
4987233,abseron,Masazır q.,2,75,9,12,new,No,No,73500
5012299,abseron,Masazır q.,2,40,5,7,new,Yes,Yes,73000
5039365,abseron,Saray q.,3,79,12,24,new,Yes,Yes,105000
5039206,abseron,Masazır q.,3,60,7,10,new,Yes,Yes,99000
5039147,abseron,Masazır q.,3,60,1,6,new,Yes,Yes,76000
4799769,abseron,Masazır q.,2,40,7,7,new,Yes,Yes,63900
5039096,abseron,Masazır q.,3,75,5,6,new,Yes,Yes,85000
4922189,abseron,Masazır q.,2,50,4,4,new,No,No,34900
5038812,abseron,Masazır q.,2,62,2,7,new,Yes,Yes,78000
5038820,abseron,Masazır q.,2,57,6,7,new,Yes,Yes,67000
5038648,abseron,Masazır q.,1,54,1,6,new,No,No,54500
4833839,abseron,Masazır q.,3,67,2,8,new,Yes,No,77500
4922178,abseron,Masazır q.,2,52,6,6,new,Yes,No,55000
4833935,abseron,Masazır q.,3,90,2,8,new,Yes,Yes,135000
4835215,abseron,Masazır q.,3,64,5,8,new,Yes,No,74500
5024690,abseron,Masazır q.,2,42,5,6,new,Yes,Yes,57500
5038613,abseron,Masazır q.,3,60,1,6,new,No,Yes,76000
4966565,abseron,Masazır q.,2,40,7,7,new,Yes,Yes,65000
5021150,abseron,Masazır q.,2,35,5,6,new,Yes,No,53500
4967166,abseron,Masazır q.,2,50,6,8,new,Yes,No,77000
5032908,abseron,Masazır q.,2,51,3,6,new,Yes,Yes,65000
4889343,abseron,Masazır q.,3,92,9,9,new,Yes,Yes,92000
5038125,abseron,Masazır q.,2,42,5,6,new,Yes,Yes,64000
5038062,abseron,Masazır q.,2,42,5,6,new,Yes,Yes,64000
5038052,abseron,Masazır q.,3,67,2,5,new,Yes,Yes,88900
5038049,abseron,Masazır q.,3,132,9,9,new,Yes,Yes,137000
5034690,abseron,Masazır q.,1,54,6,6,new,No,Yes,39500
4967661,abseron,Masazır q.,2,53,1,6,new,Yes,Yes,67000
5037881,abseron,Saray q.,2,60.7,7,10,new,No,No,58000
5037857,abseron,Masazır q.,2,55,5,5,new,Yes,Yes,60000
4966687,abseron,Masazır q.,2,51,2,5,new,Yes,Yes,67000
5037661,abseron,Masazır q.,2,40,6,7,new,Yes,Yes,67500
5037101,abseron,Masazır q.,2,54,1,6,new,Yes,Yes,68500
5037628,abseron,Masazır q.,2,35,5,6,new,Yes,Yes,57000
4948926,abseron,Masazır q.,3,73,5,6,new,Yes,Yes,84000
4932925,abseron,Masazır q.,3,94,6,12,new,Yes,Yes,116000
5037557,abseron,Masazır q.,2,64,6,6,new,Yes,Yes,58000
4629912,abseron,Masazır q.,2,54,6,6,new,No,No,43500
5037538,abseron,Məmmədli q.,2,50,5,5,new,Yes,No,45000
4719883,abseron,Masazır q.,2,38,5,9,new,Yes,Yes,70000
5037428,abseron,Masazır q.,3,88,4,11,new,Yes,Yes,110000
4953747,abseron,Masazır q.,2,36,1,2,new,Yes,Yes,50000
5037374,abseron,Masazır q.,2,63,3,14,new,Yes,Yes,90000
5037348,abseron,Masazır q.,3,97,4,8,new,Yes,Yes,135000
5037345,abseron,Masazır q.,2,44,4,6,new,Yes,Yes,68000
5037347,abseron,Masazır q.,2,70,6,8,new,Yes,Yes,86000
4992174,abseron,Masazır q.,2,60,4,7,new,Yes,Yes,99000
4503935,abseron,Masazır q.,3,66,2,9,new,Yes,Yes,98000
4937048,abseron,Masazır q.,2,70,2,9,new,Yes,Yes,108000
4745952,abseron,Masazır q.,3,60,5,8,new,Yes,No,92000
5023474,abseron,Masazır q.,3,88,4,11,new,Yes,Yes,110000
5037257,abseron,Abşeron r.,2,51,15,15,new,Yes,Yes,80000
4708432,abseron,Masazır q.,4,110,6,6,new,Yes,Yes,85000
5037166,abseron,Masazır q.,3,97,4,8,new,Yes,Yes,135000
5037136,abseron,Masazır q.,2,55,1,6,new,Yes,Yes,68500
5036983,abseron,Masazır q.,2,55,1,6,new,Yes,Yes,75500
5003601,abseron,Masazır q.,1,35,2,2,new,No,No,26250
5037014,abseron,Masazır q.,3,67,2,5,new,Yes,No,89000
4822057,abseron,Masazır q.,2,60,6,8,new,Yes,No,79500
5036935,abseron,Masazır q.,2,51,2,6,new,Yes,Yes,66500
4918603,abseron,Masazır q.,2,42,2,5,new,Yes,No,59000
5036903,abseron,Masazır q.,2,35,5,5,new,Yes,Yes,48000
5036745,abseron,Masazır q.,2,84,4,16,new,No,No,92000
5022456,abseron,Masazır q.,3,85,6,14,new,Yes,Yes,115900
5036550,abseron,Masazır q.,2,74,1,6,new,Yes,Yes,86500
4893934,abseron,Masazır q.,3,63,4,9,new,Yes,Yes,90000
5036495,abseron,Masazır q.,3,72.3,4,5,new,Yes,No,79500
4885720,abseron,Masazır q.,2,54,4,6,new,Yes,Yes,73000
5036363,abseron,Masazır q.,2,73,8,9,new,No,No,76000
4885716,abseron,Masazır q.,2,54,4,6,new,Yes,Yes,73500
5036194,abseron,Masazır q.,3,105,2,13,new,Yes,No,108000
5036134,abseron,Saray q.,3,81,2,14,new,Yes,Yes,105000
4938858,abseron,Məmmədli q.,3,95,7,10,new,Yes,No,160000
4821472,abseron,Masazır q.,3,83,6,6,new,Yes,Yes,72000
4861196,abseron,Məmmədli q.,3,120,10,16,new,Yes,Yes,150000
5036128,abseron,Masazır q.,2,64,6,6,new,Yes,No,58000
5036117,abseron,Mehdiabad q.,3,75,6,6,new,Yes,Yes,57500
4886484,abseron,Masazır q.,2,73,1,6,new,No,No,66000
4663883,abseron,Məmmədli q.,3,95,10,11,new,Yes,Yes,135000
5035938,abseron,Masazır q.,3,85,3,11,new,No,No,76500
5035854,abseron,Masazır q.,2,59,2,7,new,Yes,Yes,90000
4963748,abseron,Masazır q.,3,72,2,5,new,Yes,Yes,83000
5035739,abseron,Masazır q.,2,67,10,10,new,No,Yes,75000
5035494,abseron,Masazır q.,2,73,1,6,new,Yes,Yes,86500
5028446,abseron,Masazır q.,2,51,1,5,new,Yes,Yes,71000
5035312,abseron,Masazır q.,2,45,1,4,new,Yes,No,60000
4784665,abseron,Masazır q.,2,54,2,6,new,Yes,No,71000
5035242,abseron,Masazır q.,3,90,2,7,new,Yes,Yes,125000
4321640,abseron,Masazır q.,2,55,8,11,new,Yes,Yes,78000
4846502,abseron,Masazır q.,2,43,4,4,new,Yes,No,46500
5035126,abseron,Masazır q.,2,47,6,6,new,Yes,Yes,57000
5035122,abseron,Masazır q.,3,56,6,8,new,Yes,No,66500
4976569,abseron,Masazır q.,2,50,6,6,new,Yes,Yes,55000
4688123,abseron,Masazır q.,2,42,1,7,new,Yes,Yes,48000
5035041,abseron,Masazır q.,3,72,1,6,new,Yes,Yes,77500
4998757,abseron,Masazır q.,3,90,1,11,new,Yes,Yes,112000
4842109,abseron,Masazır q.,3,80,5,7,new,Yes,No,96000
4960601,abseron,Masazır q.,3,85,6,14,new,Yes,Yes,117000
5035004,abseron,Masazır q.,2,50,3,5,new,Yes,Yes,62900
4995236,abseron,Masazır q.,4,140,8,9,new,No,Yes,65000
4933652,abseron,Masazır q.,2,80,3,6,new,Yes,Yes,86000
4916939,abseron,Masazır q.,2,62,2,5,new,Yes,Yes,78000
4856760,abseron,Masazır q.,2,55,3,16,new,Yes,No,83000
4856725,abseron,Masazır q.,2,52,3,8,new,Yes,No,73000
5034939,abseron,Aşağı Güzdək q.,3,75,6,10,new,Yes,Yes,95000
4952391,abseron,Masazır q.,4,180,11,11,new,Yes,Yes,255000
5034931,abseron,Masazır q.,3,73,1,2,new,Yes,Yes,90000
4898502,abseron,Masazır q.,2,55,2,6,new,Yes,No,66000
4813156,abseron,Masazır q.,3,90,6,9,new,Yes,Yes,130000
4789337,abseron,Masazır q.,1,38,8,8,new,No,No,35000
4624314,abseron,Masazır q.,3,80,6,6,new,Yes,Yes,75000
5034789,abseron,Masazır q.,3,58,2,11,new,Yes,Yes,82500
4567915,abseron,Masazır q.,3,107,4,13,new,Yes,No,105000
5034659,abseron,Masazır q.,3,60,1,6,new,Yes,Yes,76000
5010665,abseron,Masazır q.,3,75,6,6,new,Yes,Yes,75000
4867720,abseron,Masazır q.,3,82,11,12,new,Yes,Yes,109000
4714500,abseron,Masazır q.,1,40,6,7,new,No,No,43000
4652822,abseron,Masazır q.,2,52,2,6,new,Yes,Yes,67000
5034470,abseron,Masazır q.,2,55,2,6,new,Yes,No,65500
5034455,abseron,Masazır q.,2,50,11,12,new,Yes,Yes,65500
5034450,abseron,Masazır q.,3,104,5,9,new,No,Yes,116000
5034437,abseron,Masazır q.,2,51,6,7,new,Yes,No,66500
5029281,abseron,Masazır q.,2,70,3,4,new,No,No,54550
4714044,abseron,Aşağı Güzdək q.,2,66,7,10,new,Yes,Yes,74000
5034383,abseron,Masazır q.,3,114,6,7,new,Yes,No,110000
4660984,abseron,Məmmədli q.,3,120,6,10,new,Yes,Yes,165000
5034320,abseron,Masazır q.,3,75,4,8,new,Yes,Yes,87000
5034289,abseron,Masazır q.,2,55,1,6,new,Yes,Yes,70000
5034282,abseron,Masazır q.,3,88,4,11,new,No,No,110000
5034287,abseron,Masazır q.,4,120,1,6,new,Yes,Yes,135000
5034285,abseron,Masazır q.,3,70,2,6,new,Yes,Yes,100000
5034280,abseron,Masazır q.,2,71,5,9,new,Yes,Yes,104000
5034283,abseron,Masazır q.,3,57,1,6,new,Yes,Yes,72000
5034281,abseron,Masazır q.,3,85,6,14,new,Yes,Yes,115000
5034276,abseron,Masazır q.,2,70,5,8,new,Yes,Yes,115000
5034169,abseron,Masazır q.,3,72,5,5,new,Yes,Yes,87000
5034124,abseron,Masazır q.,3,65.5,8,8,new,Yes,Yes,68000
4733479,abseron,Masazır q.,2,54,1,6,new,Yes,No,67000
5034002,abseron,Abşeron r.,2,66,5,15,new,Yes,Yes,110000
4866959,abseron,Masazır q.,3,110,3,6,new,Yes,Yes,175000
4815547,abseron,Masazır q.,3,60,5,8,new,Yes,No,90000
5033583,abseron,Ceyranbatan q.,2,57,9,10,new,Yes,Yes,65500
4715541,abseron,Masazır q.,3,66,4,6,new,Yes,Yes,89500
4427205,abseron,Hökməli q.,3,88,3,10,new,Yes,Yes,115000
4946727,abseron,Masazır q.,2,70,7,17,new,Yes,Yes,100000
5033383,abseron,Məmmədli q.,2,60,2,16,new,Yes,Yes,88000
5006308,abseron,Masazır q.,2,42,2,6,new,Yes,Yes,63500
5008314,abseron,Masazır q.,3,90,3,6,new,Yes,Yes,117000
4993541,abseron,Masazır q.,3,88,4,11,new,Yes,Yes,110000
4993187,abseron,Masazır q.,2,54,2,6,new,Yes,Yes,73000
5015610,abseron,Masazır q.,3,90,7,9,new,Yes,Yes,110000
5033029,abseron,Masazır q.,2,49,1,6,new,Yes,No,62500
4641168,abseron,Məmmədli q.,2,78,5,16,new,Yes,Yes,115000
4851297,abseron,Məmmədli q.,3,107,8,10,new,No,Yes,112000
4822309,abseron,Masazır q.,2,64,3,7,new,Yes,Yes,91500
5032652,abseron,Masazır q.,2,54,2,6,new,Yes,Yes,71500
5032464,abseron,Masazır q.,3,90,2,6,new,Yes,Yes,117000
4801839,abseron,Masazır q.,2,65,5,6,new,Yes,Yes,78000
4998923,abseron,Masazır q.,3,56.2,1,6,new,Yes,Yes,73000
5032343,abseron,Ceyranbatan q.,2,70.2,8,10,new,No,No,62000
4931306,abseron,Masazır q.,2,74,8,10,new,Yes,Yes,90000
5032137,abseron,Masazır q.,3,116,1,6,new,Yes,Yes,138000
4935856,abseron,Masazır q.,3,107,5,6,new,Yes,No,147000
5032012,abseron,Mehdiabad q.,2,84,3,6,new,Yes,Yes,97000
4324875,abseron,Masazır q.,3,90,4,6,new,Yes,Yes,120000
5031880,abseron,Masazır q.,4,79,5,5,new,Yes,No,75000
4958056,abseron,Masazır q.,2,44,2,6,new,Yes,No,65500
5031458,abseron,Masazır q.,3,90,7,8,new,Yes,Yes,148000
5031412,abseron,Aşağı Güzdək q.,3,88,3,10,new,Yes,Yes,115000
4783001,abseron,Masazır q.,2,57,4,6,new,Yes,Yes,69500
4805951,abseron,Masazır q.,2,35,2,6,new,Yes,No,53500
5031272,abseron,Masazır q.,2,35,6,6,new,Yes,No,50000
5008253,abseron,Masazır q.,2,51,3,6,new,Yes,No,77000
5031095,abseron,Masazır q.,2,52,6,7,new,Yes,No,55000
4449205,abseron,Abşeron r.,2,80,3,9,new,Yes,No,148000
5030999,abseron,Masazır q.,1,35,2,2,new,No,No,26500
5030969,abseron,Məmmədli q.,2,60,8,10,new,Yes,Yes,108000
5030951,abseron,Masazır q.,2,66,10,16,new,Yes,Yes,90000
4879553,abseron,Masazır q.,3,120,5,6,new,Yes,Yes,125000
4989404,abseron,Masazır q.,2,36,2,6,new,Yes,No,55000
4709588,abseron,Masazır q.,2,55,2,7,new,Yes,No,65000
4861276,abseron,Masazır q.,4,121,7,8,new,Yes,No,135000
4662253,abseron,Masazır q.,2,70,5,6,new,Yes,Yes,86500
4854374,abseron,Masazır q.,3,92,4,6,new,Yes,Yes,119000
4589568,abseron,Masazır q.,3,96,4,6,new,Yes,Yes,115000
4815519,abseron,Masazır q.,2,70,5,8,new,No,Yes,82000
4118389,abseron,Masazır q.,1,58,12,15,new,No,No,49500
4957496,abseron,Masazır q.,2,42,5,7,new,Yes,Yes,75000
5030725,abseron,Masazır q.,3,98,10,10,new,Yes,Yes,118000
4935868,abseron,Masazır q.,3,90,4,7,new,Yes,Yes,145000
4757342,abseron,Məmmədli q.,3,85,4,9,new,Yes,Yes,107000
5028213,abseron,Masazır q.,3,60,7,8,new,Yes,Yes,80000
5003328,abseron,Masazır q.,2,61,6,6,new,No,Yes,41000
4950174,abseron,Masazır q.,3,74,3,8,new,Yes,Yes,95000
4914959,abseron,Masazır q.,4,90,6,6,new,Yes,No,82000
5015350,abseron,Masazır q.,2,52.5,5,8,new,Yes,No,88000
4814120,abseron,Masazır q.,2,63,6,16,new,Yes,No,86000
5029813,abseron,Masazır q.,3,78,3,15,new,Yes,Yes,105000
5029795,abseron,Masazır q.,3,75,5,6,new,Yes,Yes,90000
4933192,abseron,Masazır q.,3,54,6,6,new,No,Yes,48000
4920207,abseron,Masazır q.,1,33,2,2,new,No,No,26000
5029737,abseron,Masazır q.,2,43,3,6,new,Yes,Yes,60000
5029723,abseron,Masazır q.,2,67,10,12,new,Yes,Yes,95000
5011879,abseron,Masazır q.,2,50,5,9,new,Yes,No,63500
4956551,abseron,Masazır q.,2,60,6,6,new,Yes,Yes,61500
4954074,abseron,Masazır q.,2,60,5,6,new,Yes,Yes,73000
4869124,abseron,Masazır q.,1,62,5,5,new,No,No,51000
4956298,abseron,Masazır q.,2,40,7,10,new,Yes,Yes,66000
4602283,abseron,Masazır q.,4,90,5,7,new,Yes,Yes,127000
5029494,abseron,Masazır q.,3,69,2,7,new,Yes,Yes,98000
4954269,abseron,Masazır q.,2,51,4,5,new,Yes,Yes,69000
5029404,abseron,Abşeron r.,3,94.1,4,12,new,Yes,No,185000
5029320,abseron,Məmmədli q.,2,64.5,6,10,new,No,Yes,91900
5021473,abseron,Masazır q.,2,71,3,9,new,Yes,Yes,98000
4954694,abseron,Masazır q.,2,51,4,5,new,Yes,Yes,69000
5029174,abseron,Masazır q.,2,64.3,3,4,new,Yes,No,50200
5029079,abseron,Masazır q.,2,68,13,16,new,Yes,No,100000
4851486,abseron,Masazır q.,2,55,2,6,new,Yes,Yes,72000
4987028,abseron,Masazır q.,2,51,6,6,new,Yes,Yes,58000
5029018,abseron,Masazır q.,2,57.2,3,4,new,No,No,44700
5028995,abseron,Aşağı Güzdək q.,3,77,6,10,new,Yes,Yes,85000
4865918,abseron,Masazır q.,3,50,2,9,new,Yes,Yes,70000
5006921,abseron,Masazır q.,2,74,5,6,new,Yes,Yes,74000
4951820,abseron,Masazır q.,3,82,2,6,new,Yes,Yes,98000
5028392,abseron,Masazır q.,2,44,1,6,new,No,No,53000
4804245,abseron,Masazır q.,2,40,6,7,new,Yes,Yes,73000
4931824,abseron,Masazır q.,3,85,6,14,new,Yes,Yes,116000
5028214,abseron,Masazır q.,2,38,5,9,new,Yes,Yes,70000
4915989,abseron,Saray q.,2,90,2,12,new,No,Yes,75000
5008404,abseron,Masazır q.,2,74,5,6,new,No,Yes,74000
4511584,abseron,Masazır q.,3,75,2,6,new,Yes,Yes,89000
4807287,abseron,Masazır q.,3,90,4,6,new,Yes,Yes,115000
4813190,abseron,Masazır q.,2,42,5,6,new,Yes,Yes,63000
5027742,abseron,Masazır q.,2,51,2,6,new,Yes,Yes,66000
4932464,abseron,Saray q.,2,60,11,14,new,Yes,Yes,117000
5027595,abseron,Masazır q.,3,90,6,14,new,Yes,Yes,127000
4954587,abseron,Masazır q.,3,72,12,13,new,Yes,No,83000
5027357,abseron,Masazır q.,2,51,1,5,new,Yes,Yes,70500
5027347,abseron,Saray q.,3,93,11,14,new,Yes,Yes,138000
5027328,abseron,Abşeron r.,3,83,5,12,new,Yes,Yes,128000
4999087,abseron,Masazır q.,2,66,10,12,new,Yes,Yes,95000
5027119,abseron,Masazır q.,2,70,6,8,new,Yes,Yes,85500
4834580,abseron,Masazır q.,3,82,5,8,new,Yes,No,103000
4914368,abseron,Masazır q.,4,90,6,6,new,Yes,Yes,82000
4954089,abseron,Masazır q.,2,41,4,10,new,Yes,Yes,68500
5027012,abseron,Abşeron r.,2,55,7,11,new,Yes,Yes,75000
5027011,abseron,Masazır q.,2,57,5,7,new,Yes,Yes,78000
5027009,abseron,Masazır q.,1,44,2,4,new,No,Yes,44000
5026921,abseron,Masazır q.,2,56,5,8,new,Yes,Yes,77000
5026886,abseron,Masazır q.,2,70,3,6,new,Yes,Yes,98500
5026884,abseron,Masazır q.,2,70,7,8,new,Yes,Yes,98500
5026829,abseron,Masazır q.,2,60,2,8,new,Yes,Yes,87000
4846933,abseron,Masazır q.,3,94,8,8,new,No,No,68000
5026796,abseron,Masazır q.,3,100,5,6,new,Yes,Yes,125000
5026792,abseron,Masazır q.,2,42,2,9,new,Yes,Yes,66000
4932571,abseron,Abşeron r.,2,76,7,8,new,Yes,No,97000
5000985,abseron,Masazır q.,3,56,1,6,new,Yes,Yes,73000
4874704,abseron,Masazır q.,2,75,6,6,new,Yes,Yes,75000
4876503,abseron,Masazır q.,3,90,4,6,new,Yes,Yes,125000
5024978,abseron,Masazır q.,2,44,6,6,new,Yes,Yes,53500
5026532,abseron,Masazır q.,2,88,10,13,new,Yes,Yes,117000
5026475,abseron,Masazır q.,2,82,1,6,new,Yes,Yes,92000
5026472,abseron,Masazır q.,2,40,5,9,new,Yes,Yes,72000
4838260,abseron,Məmmədli q.,2,85,5,16,new,Yes,Yes,114900
5026325,abseron,Masazır q.,2,42,2,6,new,Yes,Yes,67000
5026258,abseron,Masazır q.,2,82,1,6,new,Yes,Yes,92000
5025960,abseron,Abşeron r.,2,78,10,13,new,Yes,Yes,117000
5025751,abseron,Məmmədli q.,3,107,8,10,new,No,Yes,112000
5025628,abseron,Masazır q.,2,40,1,8,new,Yes,Yes,47000
4701883,abseron,Masazır q.,2,54,11,13,new,Yes,No,72500
5025047,abseron,Masazır q.,2,75,4,6,new,No,Yes,89000
4672446,abseron,Masazır q.,2,59,5,6,new,Yes,Yes,70000
5025007,abseron,Aşağı Güzdək q.,2,46,2,10,new,Yes,No,55000
5024914,abseron,Nəriman Nərimanov m.,3,60,2,5,old,Yes,Yes,189000
5024829,abseron,Masazır q.,2,51,4,6,new,Yes,Yes,65000
5024749,abseron,Masazır q.,1,41,5,8,new,Yes,Yes,60000
5024722,abseron,Masazır q.,2,50,4,9,new,Yes,Yes,67000
4950463,abseron,Masazır q.,2,69,5,9,new,Yes,Yes,105000
5023205,abseron,Masazır q.,3,65,3,3,new,Yes,No,60000
4951452,abseron,Masazır q.,3,100,5,8,new,Yes,Yes,153000
5024638,abseron,Masazır q.,3,70,8,8,new,Yes,No,73000
5024539,abseron,Aşağı Güzdək q.,3,80,7,10,new,Yes,No,89000
5024529,abseron,Aşağı Güzdək q.,3,109,10,10,new,No,Yes,95000
5024496,abseron,Masazır q.,2,60,3,7,new,Yes,Yes,97000
4866477,abseron,Masazır q.,2,63,12,13,new,Yes,Yes,81000
5024411,abseron,Abşeron r.,2,66,7,11,new,Yes,Yes,88000
4721233,abseron,Masazır q.,3,79,10,11,new,No,No,87000
4918280,abseron,Aşağı Güzdək q.,2,65.6,10,10,new,Yes,Yes,94500
4659012,abseron,Masazır q.,2,54,5,6,new,Yes,Yes,67000
4522053,abseron,Masazır q.,2,80,8,10,new,No,Yes,86400
4940023,abseron,Masazır q.,3,124,3,19,new,Yes,No,149000
4540731,abseron,Masazır q.,3,85,12,15,new,Yes,No,110000
4942214,abseron,Masazır q.,2,42,2,5,new,Yes,No,52900
4952310,abseron,Masazır q.,2,52,4,5,new,No,No,57200
4799537,abseron,Masazır q.,3,64,2,14,new,Yes,No,84900
4952231,abseron,Masazır q.,2,63,6,9,new,No,No,66000
4651332,abseron,Masazır q.,2,58,2,14,new,Yes,No,75000
4656726,abseron,Masazır q.,2,55,3,7,new,Yes,Yes,78000
4952277,abseron,Masazır q.,2,55,4,7,new,Yes,Yes,78000
5024172,abseron,Masazır q.,2,50,11,11,new,Yes,Yes,66000
4951942,abseron,Masazır q.,3,58,6,7,new,Yes,Yes,70000
4862131,abseron,Məmmədli q.,3,86,6,10,new,Yes,Yes,130000
5024096,abseron,Abşeron r.,3,70,10,11,new,Yes,Yes,98000
5024007,abseron,Masazır q.,3,86,2,7,new,Yes,Yes,115000
5022024,abseron,Masazır q.,2,58,5,6,new,Yes,Yes,67000
4951828,abseron,Masazır q.,2,50,9,9,new,Yes,Yes,65000
5023792,abseron,Masazır q.,2,83,7,8,new,No,No,74500
4802647,abseron,Masazır q.,3,90,2,6,new,Yes,Yes,125000
5023647,abseron,Masazır q.,2,40,9,10,new,Yes,Yes,62000
4874289,abseron,Masazır q.,2,76,6,6,new,Yes,Yes,68000
5023419,abseron,Masazır q.,2,50,3,5,new,Yes,Yes,60000
5023375,abseron,Masazır q.,2,65,6,8,new,Yes,Yes,80000
5023266,abseron,Masazır q.,2,65,6,8,new,Yes,Yes,80000
5023218,abseron,Masazır q.,4,123,5,5,new,Yes,Yes,145000
4931987,abseron,Saray q.,2,71,5,14,new,Yes,Yes,86000
4950462,abseron,Masazır q.,2,60,5,6,new,Yes,Yes,77000
4309359,abseron,Masazır q.,3,115,4,6,new,No,No,115000
5022820,abseron,Masazır q.,1,38,8,8,new,No,No,35000
5022636,abseron,Saray q.,3,93,11,14,new,Yes,Yes,138000
4935901,abseron,Masazır q.,2,50,5,6,new,Yes,Yes,64000
4950179,abseron,Masazır q.,2,53,2,8,new,Yes,No,69000
5013605,abseron,Masazır q.,2,42,5,6,new,Yes,Yes,57500
4999752,abseron,Masazır q.,2,80,4,6,new,Yes,Yes,105000
5022322,abseron,Mehdiabad q.,2,51,4,6,new,Yes,Yes,75000
5022312,abseron,Masazır q.,2,52,4,6,new,Yes,No,68500
5022083,abseron,Masazır q.,3,67,2,5,new,Yes,Yes,91000
4949364,abseron,Masazır q.,3,105,9,13,new,Yes,No,110000
5021970,abseron,Masazır q.,3,96,4,6,new,Yes,Yes,115000
5021894,abseron,Masazır q.,2,72.9,5,6,new,No,No,68000
4392000,abseron,Masazır q.,3,96,4,6,new,Yes,Yes,115000
4592304,abseron,Masazır q.,3,75,14,14,new,Yes,No,62000
5021732,abseron,Abşeron r.,1,47,13,13,new,Yes,Yes,39000
5021687,abseron,Masazır q.,2,82,6,6,new,Yes,Yes,90000
5021665,abseron,Masazır q.,2,35,1,6,new,Yes,Yes,55500
4949905,abseron,Masazır q.,1,44,6,6,new,No,No,36000
5021535,abseron,Masazır q.,3,76,11,11,new,Yes,Yes,91000
5021512,abseron,Masazır q.,4,90,6,6,new,Yes,Yes,95000
5021480,abseron,Masazır q.,2,63,3,18,new,Yes,Yes,100000
5021373,abseron,Saray q.,2,68,8,10,new,Yes,No,54000
4737758,abseron,Masazır q.,3,74,3,8,new,Yes,No,90000
5021208,abseron,Abşeron r.,3,85,6,14,new,Yes,Yes,116000
4949027,abseron,Masazır q.,2,60,9,13,new,Yes,Yes,98000
5020969,abseron,Masazır q.,3,85,6,14,new,Yes,Yes,115900
5020953,abseron,Masazır q.,2,75,4,6,new,Yes,Yes,105000
5020826,abseron,Masazır q.,2,60,11,17,new,Yes,Yes,92000
5020812,abseron,Masazır q.,3,90,2,6,new,Yes,Yes,116000
4945915,abseron,Masazır q.,3,73,12,13,new,Yes,No,80000
5020710,abseron,Masazır q.,2,72,3,6,new,Yes,Yes,94000
5020496,abseron,Masazır q.,3,66,3,5,new,Yes,No,85000
5020461,abseron,Masazır q.,3,92,4,9,new,Yes,Yes,112000
5020420,abseron,Masazır q.,3,90,4,6,new,Yes,Yes,125000
4948346,abseron,Masazır q.,1,54,6,6,new,No,Yes,38500
5020371,abseron,Masazır q.,1,52,5,5,new,No,No,37500
5020314,abseron,Masazır q.,1,36,5,6,new,Yes,Yes,57000
4936273,abseron,Masazır q.,3,105,4,13,new,Yes,No,105000
4220034,abseron,Masazır q.,5,180,5,5,new,Yes,Yes,84000
5020279,abseron,Masazır q.,1,38,5,6,new,Yes,Yes,57000
4945801,abseron,Masazır q.,2,35,1,6,new,Yes,Yes,56500
5018056,abseron,Masazır q.,1,41,4,6,new,No,No,49500
5019836,abseron,Masazır q.,2,38,5,6,new,Yes,Yes,57000
4799270,abseron,Masazır q.,2,54,2,6,new,Yes,No,71000
5019739,abseron,Masazır q.,4,120,1,6,new,Yes,Yes,135000
3728061,abseron,Masazır q.,2,52,3,6,new,Yes,No,65000
3934205,abseron,Mehdiabad q.,4,141,9,11,new,No,No,120000
5019565,abseron,Masazır q.,2,52,3,5,new,Yes,No,75000
5019518,abseron,Saray q.,1,55,4,12,new,No,No,54000
4711884,abseron,Abşeron r.,2,55,14,16,new,Yes,Yes,95000
4946788,abseron,Masazır q.,1,51,5,6,new,No,No,49500
5019224,abseron,Masazır q.,1,38,8,8,new,No,No,30000
5019160,abseron,Masazır q.,2,40,6,7,new,Yes,Yes,69000
5019161,abseron,Masazır q.,2,56,1,8,new,Yes,No,78000
4944857,abseron,Saray q.,3,93,11,14,new,Yes,Yes,135000
